scenario_id,n_agents,mean_shift,std_shift,mean_ii
HB-STD-059,168,5.9356419389411625,0.18394214452793572,117.3738381035613
HB-CTX-071,168,5.863966418828281,0.27051286780505884,929.1367472260553
HB-CTX-086,168,5.816594162847103,0.5612644079600052,5.818278589894716
HB-CTX-044,168,5.698511522908218,0.8054356327016773,217.0189804507334
HB-STD-013,168,5.531145281696426,0.7942444045099372,6.987301514286615
HB-STD-087,168,5.491600466979429,0.9016759301374555,43.007929612611534
HB-STD-174,168,5.455803605993569,0.48763916879449276,57.333647576148344
HB-STD-024,168,5.372967230511109,0.8264052677125879,593.062268318605
HB-STD-018,168,5.348402421398137,1.6315609257155697,262.343997814864
HB-CTX-041,168,5.327306546771503,0.8405517106802143,61.89199917901984
HB-STD-019,168,5.318479114865425,0.9193536365195711,25.714163173982
HB-CTX-008,168,5.2817302604260155,0.949509633306039,275.7729019971553
HB-CTX-012,168,5.208391516979004,1.215274902099111,15.476374886111449
HB-CTX-056,168,5.102358931047813,1.4959017953206546,524.277393047308
HB-CTX-095,168,5.102272670182806,1.4835999210681612,107.03878146964524
HB-STD-023,168,5.092542878111385,1.321613924220157,902.0249590339002
HB-STD-187,168,5.090497240041634,1.43512924634722,69.75632571259405
HB-STD-175,168,5.086098915899751,0.9351996451994335,15.703976029211292
HB-STD-077,168,5.079390674836761,1.4869188514578795,5.357084552792417
HB-STD-182,168,5.040136962024333,1.2569781009519485,68.11473502463075
HB-STD-129,168,5.026194724228744,0.9523993088861695,78.81821019944975
HB-STD-078,168,5.019623083023431,1.1085879236487106,13.215810357013527
HB-STD-176,168,5.00357122816263,1.1961749741202181,6.6083999821531245
HB-STD-172,168,4.997338764414853,1.7032737312517974,7.518715280145732
HB-CTX-092,168,4.99543173898257,1.5532297864461586,94.78062319557941
HB-STD-122,168,4.993803730346986,0.6300633927331598,35.131439531394754
HB-CTX-073,168,4.992746987135428,1.4351968292887494,1824.3217652099815
HB-CTX-087,168,4.919247427715636,1.4354279690990521,11.335953898460609
HB-STD-178,168,4.874371482395629,1.261803774299096,6.274958494555683
HB-STD-145,168,4.854140453738071,1.493327107972957,10.140828840970505
HB-CTX-054,168,4.830601969732877,1.8311517403896238,11.041041018954258
HB-CTX-100,168,4.7991329682103006,1.5899143629674979,74.35948392202434
HB-STD-128,168,4.79332323607963,1.1818649829065708,150.2657962729326
HB-STD-188,168,4.784734767302285,1.347885888439658,14.09875184379427
HB-STD-177,168,4.776844543201326,1.1137553360506793,21.05331747230299
HB-STD-142,168,4.761224843334912,0.8876343475290915,50.218412211958515
HB-STD-124,168,4.725575517165593,1.5159100112820996,3.6763389661566466
HB-STD-193,168,4.724254423487323,1.455537221836599,18.042820695719406
HB-STD-117,168,4.716821453964424,1.8657318082372154,75.2426712332337
HB-STD-101,168,4.68177308497739,1.528144167087375,18.796773352393956
HB-STD-028,168,4.679047001709565,1.408127757378473,14.477722243687769
HB-STD-168,168,4.674956071716763,1.3018813795445046,105.89499182625691
HB-STD-143,168,4.655305476457578,1.4293810101022364,29.306151271869496
HB-STD-137,168,4.652443683179608,1.4555323518548384,73.49611227830586
HB-CTX-047,168,4.644291572516296,1.2365331728801658,4.059429183103104
HB-CTX-060,168,4.641887621276031,1.3304328296449133,179.81638720045706
HB-STD-173,168,4.618176212306318,1.206555399793319,17.640707270579288
HB-STD-003,168,4.607900831171866,1.7792661183482963,3.5842913583319143
HB-STD-133,168,4.601029908478749,1.4473474612704071,15.30605185599572
HB-STD-196,168,4.574037516680458,1.4841755234010385,3.7251602380643916
HB-STD-020,168,4.5724160294131835,1.3524878007346945,85.84417753390046
HB-CTX-053,168,4.542261141945966,1.3252675783816714,2.285122994824113
HB-STD-002,168,4.503015478893465,1.5214247709037652,15.552956252355319
HB-CTX-072,168,4.484325223381172,1.912875508762649,1205.6835608997674
HB-STD-084,168,4.475308794764404,1.597371248853107,37.307494583358164
HB-CTX-035,168,4.433595574550305,2.0360095069398665,2.4432236143705084
HB-STD-163,168,4.409578186340881,1.3106753670217837,90.34960492395896
HB-STD-166,168,4.408876798273788,1.3807330955911439,1.8947835806113924
HB-STD-184,168,4.392607239864997,2.1474397588032454,13.80917151987244
HB-STD-057,168,4.362053294945447,1.7214275413947242,7.037450019825601
HB-STD-132,168,4.3560179825073115,1.3440660758650165,16.932849212075375
HB-STD-016,168,4.350609081714406,1.3546792201404487,173.85026764041572
HB-STD-044,168,4.328270715681161,1.7179629155627527,32.996237859702184
HB-STD-113,168,4.325608273909127,1.557133107415441,2.419519311457275
HB-STD-104,168,4.255764389461149,2.117143884414622,19.205570223588147
HB-CTX-004,168,4.254228187707343,1.8682140586113822,107.56913143185483
HB-STD-043,168,4.226993571755624,1.6932372701276412,12.94202838586866
HB-CTX-090,168,4.226942837969544,1.793890999718675,79.09917752096868
HB-STD-080,168,4.2090097663806505,1.8955974779775049,4.839846720532476
HB-STD-164,168,4.20832622253552,1.349473855971134,1816.7112201535288
HB-STD-125,168,4.205533675007021,1.1775351447974876,94.3366633370312
HB-STD-114,168,4.205180488213621,1.7493080100685896,8.437979764123522
HB-STD-194,168,4.188216813665467,1.330163946291228,2.2181981529075223
HB-STD-011,168,4.178578098992132,1.957871399529667,4.4115660522237965
HB-STD-105,168,4.178077885422259,1.6944913712471839,15.2785235701513
HB-STD-118,168,4.163435830549124,1.7964739640286305,59.80335524744193
HB-STD-015,168,4.155585994992149,0.9791218592112073,2893.224304686633
MS-06933,168,4.150276258308939,0.9766306869730552,5.68028008246373
HB-STD-091,168,4.1483210451090615,1.7420093751134034,30.699874685629187
HB-STD-138,168,4.143558450300127,2.1194564552769815,79.93221373184134
HB-STD-007,168,4.124914511576159,0.95840306584175,19.245909905675642
HB-STD-135,168,4.1162432378194636,1.3608756426990414,104.97870346739654
HB-STD-156,168,4.112817036444184,1.8883395495659416,55.403103088042585
HB-STD-134,168,4.108191153003351,1.6458085940813956,7.985624051843409
HB-STD-170,168,4.099182612164488,1.3867218168296858,3.686906576149179
HB-STD-116,168,4.081912885393336,1.3722267266103945,7.84244034287942
HB-CTX-091,168,4.078950962172697,1.9394565764499547,13.259516385171905
HB-CTX-093,168,4.058136310073112,1.583785982947939,39.8179144011343
HB-STD-004,168,3.9985811608644624,1.5428392368323907,139.03344726274295
HB-STD-162,168,3.952033499346822,1.5363125704413156,89.1822288980276
HB-STD-191,168,3.9494781301240844,1.029330317621746,8.592570277034772
HB-CTX-067,168,3.9419196258290556,0.03530047879858541,4.009544789723266
HB-STD-079,168,3.9104692770818197,2.043327211517046,10.948784990591363
HB-STD-171,168,3.8949818282239943,2.1994132118610876,1.0068045201186984
HB-STD-195,168,3.8499933503799917,1.824289973690216,23.33670348973873
HB-STD-073,168,3.7977036553274313,0.9246799530248487,1.1154182352086537
HB-STD-097,168,3.788016403929115,1.149413272908453,19.122197119399498
HB-STD-027,168,3.785614542427782,1.8955925312287085,5.235291664821125
HB-STD-085,168,3.7818703563215275,1.1405418365943933,8.522121242678988
HB-STD-081,168,3.7810085418667025,1.9696751810873083,5.41623154761539
HB-STD-089,168,3.7398691302445752,1.6749063229313121,361.19134850747986
HB-STD-115,168,3.7003097497292354,1.355316005856606,18.696527438979622
HB-STD-157,168,3.68553734775583,2.2165422783405897,48.65968285379538
HB-STD-127,168,3.6849993428710244,1.0705952264006067,681.8853511601242
HB-CTX-045,168,3.6841848628895284,1.0473330842293962,2.446932208800458
HB-STD-130,168,3.644398637031681,1.175397958333942,193.897806659347
HB-STD-076,168,3.639579284415979,1.0194894385518476,8.514772023845321
HB-STD-112,168,3.630678130824018,2.203137035238635,4.502420139778488
HB-CTX-089,168,3.611479670127866,1.491652151579789,20.227297830910544
MS-07180,168,3.6108711393518567,1.232849180970718,0.9955569084058139
HB-STD-010,168,3.5850290495732047,1.2724532187164659,128.8231895392409
HB-STD-180,168,3.5320934181114376,1.0921719274804513,1.9171939969941985
HB-STD-102,168,3.5156570945347725,1.6565339617714523,4.49428188080378
HB-CTX-037,168,3.5144512802025334,1.993565258202188,134.68331025633427
HB-STD-075,168,3.5024555542660387,1.3243754261938536,3.1567853762391485
HB-STD-199,168,3.465633001134925,1.3710648563227033,1.3564749106492904
HB-STD-160,168,3.4462967481991678,1.3936896876294531,19.859358696506046
HB-STD-029,168,3.4419047591624556,1.7742025378380282,68.9825634655341
HB-STD-095,168,3.4264753980005884,1.6729881560670488,6.152984337362831
HB-CTX-063,168,3.422728963170159,0.7937211416837909,1.1097072976147797
HB-STD-136,168,3.4178004478817434,1.9377022056933173,6.450308679959035
HB-STD-067,168,3.413336984724593,0.5739507274002299,1.611261247464499
HB-CTX-010,168,3.3721961130324227,1.8535044781133485,12.049673518341237
HB-STD-068,168,3.328420058337634,1.578481748407865,7.872873095160379
HB-STD-036,168,3.3210861674025303,1.0018915801606327,7.614562217058777
MS-05636,168,3.3053335775093924,0.8544916911287624,1.389396494717528
HB-STD-192,168,3.28509428345436,2.1390765089980457,4.794314450747581
HB-STD-037,168,3.2603736994163586,1.8313895922148284,47.21821137293991
HB-STD-167,168,3.2542405997991297,0.7513794802289893,1.6108333985680912
HB-CTX-065,168,3.2516271695846095,1.4536356437575035,2.1174748752683272
HB-CTX-055,168,3.2420795782729575,1.728166056709791,1.710905133217838
HB-STD-045,168,3.2368547497166977,1.199947000742261,21.82727657364855
HB-STD-149,168,3.1824708170654636,2.212069449661783,20.971794495805398
HB-STD-006,168,3.1723213583295697,1.0886747507343637,69.46767760071137
HB-STD-030,168,3.1563912634960656,0.8149931265724898,10.243180868637895
HB-STD-183,168,3.146735988852679,1.1730293584927485,2.4164733852673357
HB-STD-107,168,3.1451399523517667,1.4688859971221744,8.918085674558904
HB-CTX-069,168,3.141619434375068,1.6164646066267303,1.487365064318303
HB-STD-123,168,3.1376834922744377,1.083117077773341,106.50995785450873
HB-STD-082,168,3.12836640060976,1.0912782522495803,1009.2076286009234
HB-CTX-039,168,3.1224024683123432,1.6975231031825262,293.6028826465627
HB-CTX-088,168,3.121920445739513,1.8914794800590975,25.33026498679877
MS-11088,168,3.1056031931182084,1.2619011879365123,0.7843615103264356
HB-CTX-049,168,3.103582750018656,1.6371630694695327,1.327319183498535
HB-STD-131,168,3.0951181928095157,0.7980737870008539,5.811733159342404
