dataset,model_key,prompt_strategy,model_condition,topology,minority_ratio,position_config,n,baseline_ev_mean,baseline_ev_std,final_ev_mean,final_ev_std,shadow_ev_mean,shadow_ev_std,shift_final,shift_shadow
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,1600,1.8389151612265968,1.170679345747836,3.8298635489326536,2.205441782289415,4.8340420789710254,1.8486733912830697,1.9909483877060568,2.995126917744429
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,1600,1.8390709062723045,1.1700924519125548,2.6471726199956938,1.6637975415638115,4.3320207202829355,1.5304475199039433,0.8081017137233892,2.4929498140106308
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,0,1400,1.8391717658544517,1.170234907208764,3.5041045366073487,2.093301767466925,4.599122449751704,1.8509767914755182,1.664932770752897,2.759950683897252
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,1,1400,1.839426142222405,1.1703471900849782,2.563105796504605,1.6885351404935123,4.3557375470321755,1.509557514651272,0.7236796542822002,2.5163114048097706
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,0,3600,4.149685713881243,0.7678964669145976,4.829831283990417,0.8335397349053678,4.901882891933409,0.7756589886603033,0.6801455701091745,0.7521971780521666
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,1,3600,4.1499834612950455,0.7678639871200944,4.681781381620598,0.8172411263923258,4.854567724647757,0.7770413089309026,0.5317979203255527,0.7045842633527117
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,2,3600,4.149621475308686,0.7679152711333744,4.668986114146836,0.830765826066079,4.813273672218232,0.7736977361134801,0.5193646388381499,0.6636521969095455
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,0,3200,4.150072007430154,0.7680442375822004,4.841063047371201,0.8364293685142278,4.907374873161845,0.7840599114763958,0.6909910399410473,0.7573028657316909
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,1,3200,4.150235824734224,0.7676537835945662,4.634933565002652,0.804252889286376,4.842241218305358,0.7756349637329141,0.4846977402684276,0.6920053935711339
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,2,3200,4.150091146904407,0.7677480345389323,4.634835630119281,0.8160902042206925,4.7887842268173975,0.7659330277988314,0.4847444832148744,0.6386930799129908
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,0,2800,4.150149620809652,0.7676328929804201,4.835146541353955,0.8404638566904222,4.925803784377725,0.7816251115565545,0.684996920544303,0.7756541635680723
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,1,2800,4.150162029018787,0.7677186475594526,4.5914351454707445,0.7969226248191768,4.849837028732195,0.782809684905329,0.4412731164519572,0.699674999713408
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,2,2800,4.1499881648088905,0.7680085584624246,4.6257697863523735,0.8182156173979108,4.805262894789222,0.774520926779519,0.4757816215434829,0.6552747299803316
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.1,0,3600,4.149999590184191,0.767791763946002,5.230689561673769,0.9015697593563422,4.972855990988835,0.8197427231254567,1.0806899714895781,0.8228564008046444
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.2,0,3200,4.149823597426418,0.767731585337469,5.214063866168122,0.9064019341217848,4.952342924969684,0.8066868257488775,1.0642402687417034,0.8025193275432656
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.3,0,2800,4.150116586310936,0.7673165613158827,5.225875979907503,0.8840291246746872,4.944815110372555,0.7845684560402622,1.0757593935965666,0.7946985240616184
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.1,0,3600,4.149520079341313,0.7675294340055915,5.947099560450112,0.7341960010835642,5.024391372450658,0.8807496217213935,1.7975794811087988,0.8748712931093454
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.2,0,3200,4.149904694045347,0.7675677314014062,5.914554638213883,0.7571007601550422,5.058922792568141,0.8409135616710106,1.7646499441685366,0.909018098522794
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.3,0,2800,4.14966649037143,0.7679467299072374,5.8730341311824565,0.7878406396006075,5.037051716130736,0.8699196253626253,1.7233676408110261,0.8873852257593056
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,0,3600,4.149832977719901,0.767866440294131,5.176655167943989,0.8524734603452149,4.927262625680845,0.8523540585762378,1.0268221902240882,0.7774296479609442
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,1,3600,4.150156805803376,0.7675213764742201,4.703876505356861,0.8628744695272027,5.062150870465813,0.7401672341525442,0.5537196995534854,0.9119940646624372
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,3200,4.150012443406419,0.7676983759530036,5.157753507141756,0.8361803233025706,4.938219252201589,0.7816798453242718,1.0077410637353363,0.7882068087951692
